"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001","Sherbrooke, Quebec","2011S0503433","Housing starts","Semi-detached units","Units","300","units","0","v42127912","21.1.3","38","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing starts","Row units","Units","300","units","0","v42127913","21.1.4","0","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing starts","Apartment and other unit types","Units","300","units","0","v42127914","21.1.5","268","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing under construction","Total units","Units","300","units","0","v42127915","21.2.1","158","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing under construction","Single-detached units","Units","300","units","0","v42127916","21.2.2","31","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing under construction","Semi-detached units","Units","300","units","0","v42127917","21.2.3","4","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing under construction","Row units","Units","300","units","0","v42127918","21.2.4","0","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127919","21.2.5","123","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing completions","Total units","Units","300","units","0","v42127920","21.3.1","511","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing completions","Single-detached units","Units","300","units","0","v42127921","21.3.2","281","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing completions","Semi-detached units","Units","300","units","0","v42127922","21.3.3","42","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing completions","Row units","Units","300","units","0","v42127923","21.3.4","0","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing completions","Apartment and other unit types","Units","300","units","0","v42127924","21.3.5","188","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing starts","Total units","Units","300","units","0","v42127940","23.1.1","211","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing starts","Single-detached units","Units","300","units","0","v42127941","23.1.2","163","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing starts","Semi-detached units","Units","300","units","0","v42127942","23.1.3","6","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing starts","Row units","Units","300","units","0","v42127943","23.1.4","4","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing starts","Apartment and other unit types","Units","300","units","0","v42127944","23.1.5","38","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing under construction","Total units","Units","300","units","0","v42127945","23.2.1","121","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing under construction","Single-detached units","Units","300","units","0","v42127946","23.2.2","77","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing under construction","Semi-detached units","Units","300","units","0","v42127947","23.2.3","2","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing under construction","Row units","Units","300","units","0","v42127948","23.2.4","0","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127949","23.2.5","42","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing completions","Total units","Units","300","units","0","v42127950","23.3.1","137","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing completions","Single-detached units","Units","300","units","0","v42127951","23.3.2","126","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing completions","Semi-detached units","Units","300","units","0","v42127952","23.3.3","6","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing completions","Row units","Units","300","units","0","v42127953","23.3.4","5","","","","0"
"2001","Thunder Bay, Ontario","2011S0503595","Housing completions","Apartment and other unit types","Units","300","units","0","v42127954","23.3.5","0","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing starts","Total units","Units","300","units","0","v42127955","24.1.1","41017","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing starts","Single-detached units","Units","300","units","0","v42127956","24.1.2","16844","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing starts","Semi-detached units","Units","300","units","0","v42127957","24.1.3","5616","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing starts","Row units","Units","300","units","0","v42127958","24.1.4","5059","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing starts","Apartment and other unit types","Units","300","units","0","v42127959","24.1.5","13498","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing under construction","Total units","Units","300","units","0","v42127960","24.2.1","34305","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing under construction","Single-detached units","Units","300","units","0","v42127961","24.2.2","7888","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing under construction","Semi-detached units","Units","300","units","0","v42127962","24.2.3","2384","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing under construction","Row units","Units","300","units","0","v42127963","24.2.4","3139","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127964","24.2.5","20894","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing completions","Total units","Units","300","units","0","v42127965","24.3.1","37138","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing completions","Single-detached units","Units","300","units","0","v42127966","24.3.2","18933","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing completions","Semi-detached units","Units","300","units","0","v42127967","24.3.3","6639","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing completions","Row units","Units","300","units","0","v42127968","24.3.4","6591","","","","0"
"2001","Toronto, Ontario","2011S0503535","Housing completions","Apartment and other unit types","Units","300","units","0","v42127969","24.3.5","4975","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing starts","Total units","Units","300","units","0","v42127970","25.1.1","324","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing starts","Single-detached units","Units","300","units","0","v42127971","25.1.2","224","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing starts","Semi-detached units","Units","300","units","0","v42127972","25.1.3","58","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing starts","Row units","Units","300","units","0","v42127973","25.1.4","3","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing starts","Apartment and other unit types","Units","300","units","0","v42127974","25.1.5","39","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing under construction","Total units","Units","300","units","0","v42127975","25.2.1","54","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing under construction","Single-detached units","Units","300","units","0","v42127976","25.2.2","22","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing under construction","Semi-detached units","Units","300","units","0","v42127977","25.2.3","16","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing under construction","Row units","Units","300","units","0","v42127978","25.2.4","3","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127979","25.2.5","13","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing completions","Total units","Units","300","units","0","v42127980","25.3.1","334","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing completions","Single-detached units","Units","300","units","0","v42127981","25.3.2","216","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing completions","Semi-detached units","Units","300","units","0","v42127982","25.3.3","60","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing completions","Row units","Units","300","units","0","v42127983","25.3.4","5","","","","0"
"2001","Trois-Rivières, Quebec","2011S0503442","Housing completions","Apartment and other unit types","Units","300","units","0","v42127984","25.3.5","53","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing starts","Total units","Units","300","units","0","v42127985","26.1.1","10862","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing starts","Single-detached units","Units","300","units","0","v42127986","26.1.2","3512","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing starts","Semi-detached units","Units","300","units","0","v42127987","26.1.3","568","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing starts","Row units","Units","300","units","0","v42127988","26.1.4","1216","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing starts","Apartment and other unit types","Units","300","units","0","v42127989","26.1.5","5566","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing under construction","Total units","Units","300","units","0","v42127990","26.2.1","9137","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing under construction","Single-detached units","Units","300","units","0","v42127991","26.2.2","1667","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing under construction","Semi-detached units","Units","300","units","0","v42127992","26.2.3","348","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing under construction","Row units","Units","300","units","0","v42127993","26.2.4","771","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127994","26.2.5","6351","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing completions","Total units","Units","300","units","0","v42127995","26.3.1","8004","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing completions","Single-detached units","Units","300","units","0","v42127996","26.3.2","3242","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing completions","Semi-detached units","Units","300","units","0","v42127997","26.3.3","494","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing completions","Row units","Units","300","units","0","v42127998","26.3.4","1292","","","","0"
"2001","Vancouver, British Columbia","2011S0503933","Housing completions","Apartment and other unit types","Units","300","units","0","v42127999","26.3.5","2976","","","","0"
"2001","Victoria, British Columbia","2011S0503935","Housing starts","Total units","Units","300","units","0","v42128000","27.1.1","1264","","","","0"
"2001","Victoria, British Columbia","2011S0503935","Housing starts","Single-detached units","Units","300","units","0","v42128001","27.1.2","631","","","","0"
"2001","Victoria, British Columbia","2011S0503935","Housing starts","Semi-detached units","Units","300","units","0","v42128002","27.1.3","63","","","","0"
"2001","Victoria, British Columbia","2011S0503935","Housing starts","Row units","Units","300","units","0","v42128003","27.1.4","64","","","","0"
"2001","Victoria, British Columbia","2011S0503935","Housing starts","Apartment and other unit types","Units","300","units","0","v42128004","27.1.5","506","","","","0"
